From,To,Relation,Relation_details,Actor_A_OCgroupmemberships,Actor_B_OCgroupmemberships
1420,1962,Co-Offenders,Same Cell,G108,G108
1962,2101,Co-Offenders,Same Cell,G108,G108
1287,1962,Legitimate,directors in three companies,G108,G108
597,1962,Co-Offenders,Same Cell,G108,G185
1698,1962,Associate/Friendship,long-time associate,G108,"G8, G14"
1698,1962,Legitimate,,G108,"G8, G14"
1964,1965,Co-Offenders,Same Cell,G110,G110
1965,1966,Co-Offenders,Same Cell,G110,G110
1964,1965,Formal Criminal Organization,,G110,G110
1965,1966,Formal Criminal Organization,,G110,G110
1964,1965,Kinship,brother,G110,G110
1965,1966,Kinship,brother,G110,G110
269,1970,Co-Offenders,btb smuggling  weapons & drugs,G70,NONE
269,1970,Formal Criminal Organization,,G70,NONE
85,1973,Associate/Friendship,associate,G89,"G23, G40, G43, G111"
85,1973,Formal Criminal Organization,,G89,"G23, G40, G43, G111"
220,1977,Co-Offenders,Same Cell,G109,G109
452,1977,Co-Offenders,Same Cell,G109,G109
556,1977,Co-Offenders,Same Cell,G109,G109
1240,1977,Co-Offenders,Same Cell,G109,G109
1047,1977,Co-Offenders,bt collect & broker smuggled marihuana,G109,"G19, G21, G22"
888,1977,Co-Offenders,bt collect & broker smuggled marihuana,G109,"G19, G21, G22, G109"
377,1982,Associate/Friendship,Associate,G137,NONE
1982,2191,Associate/Friendship,Associate,G137,NONE
383,1982,Associate/Friendship,Associate,G137,G136
1982,2070,Associate/Friendship,Associate,G137,"G136, G142"
1302,1982,Associate/Friendship,Associate,G137,G137
632,1982,Co-Offenders,Same Cell,G137,G137
1528,1982,Co-Offenders,loan-sharking,G137,G137
1982,1998,Co-Offenders,Same Cell,G137,G137
718,1987,Co-Offenders,drugs,G128,G128
1986,1988,Co-Offenders,suspects in two drive-by shootings,NONE,NONE
1648,1988,Co-Offenders,cocaine,NONE,G124
1762,1988,Co-Offenders,cocaine,NONE,G124
1766,1988,Co-Offenders,cocaine,NONE,G124
1973,1993,Associate/Friendship,had meeting,G35,G89
259,1997,Associate/Friendship,associate,G150,G150
1449,1997,Associate/Friendship,associate,G150,G150
1169,1997,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
1447,1997,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
1452,1997,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
1459,1997,Co-Offenders,arrested for PPT,G150,G150
1460,1997,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
1463,1997,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
1471,1997,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
1997,2008,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
1997,2075,Co-Offenders,marihuana cultivation &  brokerage,G150,G150
85,2010,Associate/Friendship,associate,"G89, G111","G23, G40, G43, G111"
85,2010,Formal Criminal Organization,,"G89, G111","G23, G40, G43, G111"
1004,2012,Kinship,brother-in-law,NONE,NONE
2015,2016,Kinship,brother,G48,G48
1375,2027,Associate/Friendship,associate,G104,G104
864,2030,Co-Offenders,Stolen Persian rug trade,NONE,NONE
2030,2031,Kinship,Spouse,NONE,NONE
278,2037,Co-Offenders,Same Cell,"G43, G111",G111
1103,2037,Co-Offenders,Same Cell,"G43, G111",G111
1408,2037,Co-Offenders,Same Cell,"G43, G111",G111
1685,2037,Co-Offenders,Same Cell,"G43, G111",G111
1837,2037,Co-Offenders,Same Cell,"G43, G111",G111
85,2037,Co-Offenders,Same Cell,"G43, G111","G23, G40, G43, G111"
233,2037,Co-Offenders,Same Cell,"G43, G111","G43, G111"
1291,2037,Co-Offenders,Same Cell,"G43, G111","G43, G111"
2010,2037,Co-Offenders,Same Cell,"G43, G111","G89, G111"
2054,2063,Kinship,father,G112,NONE
347,2054,Associate/Friendship,associate,G112,G112
617,2054,Associate/Friendship,long-time associate,G112,G112
112,2054,Co-Offenders,Same Cell,G112,G112
182,2054,Co-Offenders,Same Cell,G112,G112
347,2054,Co-Offenders,Same Cell,G112,G112
617,2054,Co-Offenders,Same Cell,G112,G112
674,2054,Co-Offenders,Same Cell,G112,G112
809,2054,Co-Offenders,Same Cell,G112,G112
1316,2054,Co-Offenders,Same Cell,G112,G112
1836,2054,Co-Offenders,Same Cell,G112,G112
1126,2062,Co-Offenders,assault of police agent,"G1, G6",NONE
1126,2062,Formal Criminal Organization,member/ hangaround Ch1,"G1, G6",NONE
255,2062,Co-Offenders,assault conspiracy,"G1, G6",G1
1518,2062,Co-Offenders,assault conspiracy,"G1, G6",G1
255,2062,Formal Criminal Organization,member/ hangaround Ch1,"G1, G6",G1
1518,2062,Formal Criminal Organization,Ch1,"G1, G6",G1
3,2062,Co-Offenders,assault of police agent,"G1, G6","G4, G5, G6, G7"
1662,2062,Co-Offenders,meth,"G1, G6","G4, G5, G6, G7"
1596,2062,Co-Offenders,"drug trafficking, extortions, assault","G1, G6","G4, G5, G6, G8"
1596,2062,Formal Criminal Organization,Ch1,"G1, G6","G4, G5, G6, G8"
1607,2062,Co-Offenders,assault of police agent,"G1, G6",G5
1607,2062,Formal Criminal Organization,,"G1, G6",G5
347,2063,Co-Offenders,in same vehicle with hidden cash,NONE,G112
347,2063,Legitimate,,NONE,G112
511,2064,Co-Offenders,"drug importation/ trafficking, and retaliatory violence","G118, G135",G118
898,2064,Co-Offenders,"drug importation/ trafficking, &retaliatory violence","G118, G135",G118
926,2064,Co-Offenders,"drug importation/ trafficking, and retaliatory violence","G118, G135",G118
986,2064,Co-Offenders,"drug importation/ trafficking, and retaliatory violence","G118, G135",G118
924,2064,Co-Offenders,"drug importation/ trafficking, and retaliatory violence","G118, G135","G118, G121, G135"
508,2064,Co-Offenders,"drug importation/ trafficking, and retaliatory violence","G118, G135","G118, G135"
659,2064,Co-Offenders,"drug importation/ trafficking, and retaliatory violence","G118, G135","G118, G135"
669,2067,Co-Offenders,Same Cell,G113,G113
2021,2067,Co-Offenders,Same Cell,G113,G113
669,2067,Legitimate,directors of business,G113,G113
979,2067,Co-Offenders,met re money exchange,G113,"G58, G113"
2020,2067,Co-Offenders,met re money exchange,G113,"G58, G113"
979,2067,Legitimate,directors of business,G113,"G58, G113"
2020,2067,Legitimate,directors of business,G113,"G58, G113"
1086,2067,Associate/Friendship,Associate,G113,G81
2070,2138,Associate/Friendship,associate,"G136, G142",NONE
1461,2071,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
1468,2071,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2071,2072,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2071,2073,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2071,2074,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2071,2076,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2071,2078,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2071,2080,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2071,2081,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2071,2082,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
2071,2084,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,G149
1468,2071,Kinship,Father/Daughter,G149,G149
2071,2072,Kinship,Father/Daughter,G149,G149
2071,2076,Kinship,Father/Son,G149,G149
2071,2081,Kinship,Father/Son,G149,G149
2071,2082,Kinship,Father/Son,G149,G149
2071,2084,Kinship,Spouse,G149,G149
2071,2083,Co-Offenders,"poly-drug, shoplifting, money laundering, & frauds",G149,"G149, G154"
536,2071,Associate/Friendship,Associate,G149,G154
536,2071,Associate/Friendship,Associate,G149,G154
31,2089,Associate/Friendship,Associate,G114,NONE
176,2089,Associate/Friendship,Associate,G114,NONE
224,2089,Associate/Friendship,Associate,G114,NONE
266,2089,Associate/Friendship,Associate,G114,NONE
369,2089,Associate/Friendship,Associate,G114,NONE
495,2089,Associate/Friendship,Associate,G114,NONE
528,2089,Associate/Friendship,Associate,G114,NONE
578,2089,Associate/Friendship,Associate,G114,NONE
646,2089,Associate/Friendship,Associate,G114,NONE
701,2089,Associate/Friendship,Associate,G114,NONE
727,2089,Associate/Friendship,Associate,G114,NONE
730,2089,Associate/Friendship,Associate,G114,NONE
744,2089,Associate/Friendship,Associate,G114,NONE
815,2089,Associate/Friendship,Associate,G114,NONE
1125,2089,Associate/Friendship,Associate,G114,NONE
1178,2089,Associate/Friendship,Associate,G114,NONE
1206,2089,Associate/Friendship,Associate,G114,NONE
1207,2089,Associate/Friendship,Associate,G114,NONE
1217,2089,Associate/Friendship,Associate,G114,NONE
1262,2089,Associate/Friendship,Associate,G114,NONE
1315,2089,Associate/Friendship,Associate,G114,NONE
1315,2089,Co-Offenders,btb involved in drugs,G114,NONE
1410,2089,Associate/Friendship,Associate,G114,NONE
1419,2089,Associate/Friendship,Associate,G114,NONE
1430,2089,Associate/Friendship,Associate,G114,NONE
1541,2089,Associate/Friendship,Associate,G114,NONE
1564,2089,Associate/Friendship,Associate,G114,NONE
1574,2089,Associate/Friendship,Associate,G114,NONE
1842,2089,Associate/Friendship,Associate,G114,NONE
1880,2089,Associate/Friendship,Associate,G114,NONE
1895,2089,Associate/Friendship,Associate,G114,NONE
1899,2089,Associate/Friendship,Associate,G114,NONE
1956,2089,Associate/Friendship,Associate,G114,NONE
1974,2089,Associate/Friendship,Associate,G114,NONE
1978,2089,Associate/Friendship,Associate,G114,NONE
2089,2090,Associate/Friendship,Associate,G114,NONE
2089,2102,Associate/Friendship,Associate,G114,NONE
2089,2103,Associate/Friendship,Associate,G114,NONE
2089,2120,Associate/Friendship,Associate,G114,NONE
154,2089,Associate/Friendship,Associate,G114,G114
469,2089,Associate/Friendship,Associate,G114,G114
1200,2089,Associate/Friendship,Associate,G114,G114
1357,2089,Associate/Friendship,Associate,G114,G114
552,2089,Co-Offenders,btb cocaine & marihuana trafficking,G114,G114
553,2089,Co-Offenders,btb cocaine & marihuana trafficking,G114,G114
1001,2089,Co-Offenders,"btb a dealer, receives drugs from 2092",G114,G114
1122,2089,Co-Offenders,"btb cocaine/ marihuana trafficking, and theft",G114,G114
1456,2089,Co-Offenders,btb cocaine & marihuana trafficking,G114,G114
1456,2089,Co-Offenders,btb cocaine & marihuana trafficking,G114,G114
854,2089,Associate/Friendship,Associate,G114,G3
286,2093,Co-Offenders,same cell,G36,G36
622,2093,Co-Offenders,same cell,G36,G36
1917,2093,Co-Offenders,same cell,G36,G36
2044,2093,Co-Offenders,same cell,G36,G36
286,2093,Formal Criminal Organization,,G36,G36
622,2093,Formal Criminal Organization,,G36,G36
1917,2093,Formal Criminal Organization,,G36,G36
2044,2093,Formal Criminal Organization,,G36,G36
303,2096,Negative/Enemies,suspect in drive-by shooting,NONE,NONE
912,2096,Co-Offenders,suspects in drive-by shooting,NONE,G53
209,2107,Associate/Friendship,Former Associate,"G72, G115, G116",NONE
209,2107,Legitimate,business partner,"G72, G115, G116",NONE
1533,2107,Associate/Friendship,Former Associate,"G72, G115, G116",G116
152,2107,Co-Offenders,Same Cell,"G72, G115, G116",G116
216,2107,Co-Offenders,Same Cell,"G72, G115, G116",G116
1533,2107,Co-Offenders,Same Cell,"G72, G115, G116",G116
152,2107,Legitimate,directors of businesses,"G72, G115, G116",G116
216,2107,Legitimate,business partnerships,"G72, G115, G116",G116
1533,2107,Legitimate,parnters,"G72, G115, G116",G116
1593,2107,Co-Offenders,Same Cell,"G72, G115, G116","G30, G39, G40, G115, G116"
1593,2107,Legitimate,office/ director,"G72, G115, G116","G30, G39, G40, G115, G116"
2106,2107,Co-Offenders,Same Cell,"G72, G115, G116","G72, G115"
2106,2107,Kinship,father/ son,"G72, G115, G116","G72, G115"
840,2107,Associate/Friendship,associate,"G72, G115, G116","G72, G115, G116"
840,2107,Co-Offenders,bt have financed drug purchases,"G72, G115, G116","G72, G115, G116"
840,2107,Legitimate,nominee owner/ director,"G72, G115, G116","G72, G115, G116"
1456,2111,Co-Offenders,bt supply cocaine,G114,G114
131,2114,Associate/Friendship,Close Associate,G180,G180
257,2114,Associate/Friendship,Close Associate,G180,G180
1534,2114,Associate/Friendship,Close Associate,G180,G180
1840,2114,Associate/Friendship,Close Associate,G180,G180
131,2114,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
257,2114,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
294,2114,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
320,2114,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
930,2114,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
1081,2114,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
1534,2114,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
1778,2114,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
1779,2114,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
1840,2114,Co-Offenders,"Marihuana, cocaine, home invasions, extortion, prostitution, B&E",G180,G180
131,2114,Formal Criminal Organization,,G180,G180
257,2114,Formal Criminal Organization,,G180,G180
294,2114,Formal Criminal Organization,,G180,G180
320,2114,Formal Criminal Organization,,G180,G180
930,2114,Formal Criminal Organization,,G180,G180
1081,2114,Formal Criminal Organization,,G180,G180
1534,2114,Formal Criminal Organization,,G180,G180
1778,2114,Formal Criminal Organization,,G180,G180
1779,2114,Formal Criminal Organization,,G180,G180
1840,2114,Formal Criminal Organization,,G180,G180
2115,2186,Co-Offenders,btb involved in marihuana seized,G96,G96
2115,2186,Negative/Enemies,suspect in the kidnapping of 2189,G96,G96
1561,2121,Associate/Friendship,associate,G81,"G47, G81"
1184,2122,Co-Offenders,btb bringing in kilos of cocaine,G22,NONE
822,2122,Formal Criminal Organization,Ch4,G22,"G11, G19, G21"
822,2122,Legitimate,developed equipment,G22,"G11, G19, G21"
183,2122,Associate/Friendship,associate,G22,G22
855,2122,Associate/Friendship,close associate,G22,G22
855,2122,Co-Offenders,btb bringing in kilos of cocaine,G22,G22
855,2122,Legitimate,developed equipment,G22,G22
1799,2122,Associate/Friendship,associate,G22,"G22, G103"
1799,2122,Co-Offenders,btb stock market crime,G22,"G22, G103"
1239,2130,Associate/Friendship,Associate,NONE,NONE
180,2131,Legitimate,website link,G37,NONE
1250,2132,Co-Offenders,,"G47, G58, G81",G47
1299,2132,Co-Offenders,,"G47, G58, G81",G47
1284,2132,Legitimate,,"G47, G58, G81","G47, G81"
221,2132,Associate/Friendship,,"G47, G58, G81",G81
91,2146,Associate/Friendship,Associate,G155,NONE
379,2146,Associate/Friendship,Associate,G155,NONE
1134,2146,Co-Offenders,Same Cell,G155,NONE
1138,2146,Co-Offenders,Same Cell,G155,NONE
1996,2146,Associate/Friendship,Associate,G155,G102
869,2146,Associate/Friendship,Associate,G155,G136
329,2146,Associate/Friendship,Associate,G155,G138
329,2146,Co-Offenders,heroin & cocaine importation,G155,G138
645,2146,Associate/Friendship,Associate,G155,G141
264,2146,Co-Offenders,Same Cell,G155,G155
785,2146,Co-Offenders,Same Cell,G155,G155
14,2146,Co-Offenders,Same Cell,G155,"G155, G184"
387,2150,Co-Offenders,ephedrine/ cocaine smuggling,NONE,"G136, G152"
2151,2167,Associate/Friendship,associate,G48,"G30, G39"
633,2156,Associate/Friendship,Associate,G144,NONE
1851,2156,Associate/Friendship,Associate,G144,NONE
331,2156,Co-Offenders,loan-sharking & extortion,G144,G144
1026,2156,Co-Offenders,loan-sharking & extortion,G144,G144
1026,2156,Kinship,Spouse,G144,G144
1112,2159,Co-Offenders,mahihuana grow op,G146,G146
1112,2159,Kinship,Spouse,G146,G146
329,2161,Co-Offenders,btb involved in arranging  ephedrine shipment,G138,G138
1022,2161,Co-Offenders,Same Cell,G138,G138
1062,2161,Co-Offenders,Same Cell,G138,G138
1192,2161,Co-Offenders,bt import heroin,G138,G138
329,2161,Formal Criminal Organization,,G138,G138
1062,2161,Formal Criminal Organization,,G138,G138
329,2161,Legitimate,btb silent owners company,G138,G138
2161,2172,Co-Offenders,Same Cell,G138,"G138, G140"
2161,2172,Formal Criminal Organization,,G138,"G138, G140"
290,2163,Co-Offenders,btb controlling some drug dealing,NONE,G40
1891,2165,Co-Offenders,counterfeit credit cards,"G55, G82",G55
1891,2165,Kinship,spouse,"G55, G82",G55
1891,2165,Legitimate,,"G55, G82",G55
840,2165,Legitimate,holds the mortgage of company,"G55, G82","G72, G115, G116"
2165,2194,Legitimate,hods the mortgage of  company,"G55, G82","G8, G29, G72"
799,2167,Associate/Friendship,associate,"G30, G39","G23, G30, G39"
799,2167,Co-Offenders,drug trafficking,"G30, G39","G23, G30, G39"
799,2167,Formal Criminal Organization,,"G30, G39","G23, G30, G39"
752,2167,Associate/Friendship,associate,"G30, G39","G23, G39, G41, G66, G89"
752,2167,Formal Criminal Organization,,"G30, G39","G23, G39, G41, G66, G89"
1810,2167,Associate/Friendship,associate,"G30, G39","G30, G39"
1810,2167,Co-Offenders,btb marihuana & cocaine across the border,"G30, G39","G30, G39"
56,2167,Associate/Friendship,associate,"G30, G39",G39
1615,2167,Associate/Friendship,associate,"G30, G39",G39
1615,2167,Co-Offenders,btb marihuana & cocaine across the border,"G30, G39",G39
56,2167,Legitimate,President/ Secretary,"G30, G39",G39
1720,2167,Associate/Friendship,associate,"G30, G39","G39, G68"
1720,2167,Formal Criminal Organization,,"G30, G39","G39, G68"
889,2169,Associate/Friendship,Associate,G117,NONE
972,2169,Associate/Friendship,Associate,G117,NONE
1791,2169,Associate/Friendship,Associate,G117,NONE
2024,2169,Associate/Friendship,Associate,G117,NONE
401,2169,Co-Offenders,Same Cell - btb dissolved,G117,G117
741,2169,Co-Offenders,imported cocaine,G117,G117
951,2169,Co-Offenders,Same Cell - btb dissolved,G117,G117
1859,2169,Co-Offenders,bt have been involved in marhihuana & cocaine,G117,G117
741,2169,Kinship,cousin,G117,G117
352,2172,Associate/Friendship,Associate,"G138, G140",NONE
1043,2172,Associate/Friendship,Associate,"G138, G140",NONE
1093,2172,Associate/Friendship,Associate,"G138, G140",NONE
1160,2172,Associate/Friendship,Associate,"G138, G140",NONE
2150,2172,Associate/Friendship,Associate,"G138, G140",NONE
383,2172,Associate/Friendship,Associate,"G138, G140",G136
1345,2172,Associate/Friendship,Associate,"G138, G140",G136
387,2172,Associate/Friendship,Associate,"G138, G140","G136, G152"
324,2172,Associate/Friendship,Associate,"G138, G140",G140
363,2172,Co-Offenders,btb clandestine lab,"G138, G140",G140
1044,2172,Co-Offenders,Same Cell,"G138, G140",G140
645,2172,Associate/Friendship,Associate,"G138, G140",G141
341,2182,Associate/Friendship,Associate,G178,G178
1403,2187,Co-Offenders,btb kilo level cocaine traffickers,NONE,G64
1403,2187,Legitimate,Director,NONE,G64
733,2188,Legitimate,,G68,G68
817,2189,Negative/Enemies,Criminal Rivals,NONE,NONE
2189,2190,Co-Offenders,Cocaine,NONE,NONE
