From,To,Relation,Relation_details,Actor_A_OCgroupmemberships,Actor_B_OCgroupmemberships
1358,493,Co-Offenders,btb cocaine supplier,G66,G66
1358,1434,Co-Offenders,btb cocaine supplier,G66,G66
1358,493,Legitimate,used the same address,G66,G66
1360,2124,Co-Offenders,Drugs,G64,G64
1362,1991,Co-Offenders,Same Cell,G73,NONE
1362,1991,Formal Criminal Organization,,G73,NONE
1362,2070,Formal Criminal Organization,,G73,NONE
1362,166,Co-Offenders,Same Cell,G73,G73
1362,539,Co-Offenders,Same Cell,G73,G73
1362,953,Co-Offenders,Same Cell,G73,G73
1362,1029,Co-Offenders,Same Cell,G73,G73
1362,1190,Co-Offenders,Same Cell,G73,G73
1362,1361,Co-Offenders,Same Cell,G73,G73
1362,1544,Co-Offenders,Same Cell,G73,G73
1362,1622,Co-Offenders,Same Cell,G73,G73
1362,1675,Co-Offenders,Same Cell,G73,G73
1362,1890,Co-Offenders,Same Cell,G73,G73
1362,166,Formal Criminal Organization,,G73,G73
1362,539,Formal Criminal Organization,,G73,G73
1362,953,Formal Criminal Organization,,G73,G73
1362,1029,Formal Criminal Organization,,G73,G73
1362,1190,Formal Criminal Organization,,G73,G73
1362,1361,Formal Criminal Organization,,G73,G73
1362,1544,Formal Criminal Organization,,G73,G73
1362,1622,Formal Criminal Organization,,G73,G73
1362,1675,Formal Criminal Organization,,G73,G73
1362,1890,Formal Criminal Organization,,G73,G73
1362,1381,Co-Offenders,Same Cell,G73,"G73, G119"
1362,1381,Formal Criminal Organization,,G73,"G73, G119"
1362,16,Co-Offenders,Same Cell,G73,"G73, G131"
1362,17,Co-Offenders,Same Cell,G73,"G73, G131"
1362,16,Formal Criminal Organization,,G73,"G73, G131"
1362,17,Formal Criminal Organization,,G73,"G73, G131"
1362,1673,Formal Criminal Organization,,G73,G75
1365,229,Co-Offenders,btb involved in cocaine trafficking,G111,"G43, G111"
1366,325,Legitimate,owner/ director,G121,G121
1366,340,Legitimate,long-time associate,G121,"G121, G122"
1370,607,Co-Offenders,Same Cell,G181,G181
1370,1369,Co-Offenders,Same Cell,G181,G181
1370,1997,Co-Offenders,Same Cell,G181,G181
1370,607,Formal Criminal Organization,,G181,G181
1370,1369,Formal Criminal Organization,,G181,G181
1370,1997,Formal Criminal Organization,,G181,G181
1379,84,Co-Offenders,Same Cell formerly,G119,G119
1379,86,Co-Offenders,Same Cell,G119,G119
1379,182,Co-Offenders,Same Cell,G119,G119
1379,207,Co-Offenders,Same Cell,G119,G119
1379,497,Co-Offenders,Same Cell,G119,G119
1379,1380,Co-Offenders,Same Cell - apparent division,G119,G119
1379,948,Formal Criminal Organization,suspect in the serious assault,G119,G119
1379,1380,Formal Criminal Organization,5 reported assaults occurred between the 2,G119,G119
1379,1381,Co-Offenders,Same Cell,G119,"G73, G119"
1381,1382,Legitimate,founding director in shell companies,"G73, G119",NONE
1381,1389,Legitimate,associated to shell companies,"G73, G119",NONE
1381,1494,Legitimate,associated to shell companies,"G73, G119",NONE
1381,84,Co-Offenders,involved in kidnapings,"G73, G119",G119
1381,1380,Co-Offenders,involved in kidnaping,"G73, G119",G119
1385,1323,Legitimate,Associate,NONE,NONE
1385,2113,Legitimate,Associate,NONE,NONE
1391,1002,Co-Offenders,btb involved in marihuana,G50,G3
1391,1917,Co-Offenders,btb involved in marihuana,G50,"G3, G5"
1394,2081,Legitimate,Associate,G142,NONE
1394,2013,Co-Offenders,marihuana export/ cocaine import,G142,"G136, G142"
1394,824,Co-Offenders,btb laundering  drug proceeds for the group,G142,G142
1394,1407,Co-Offenders,marihuana export/ cocaine import,G142,G142
1394,1873,Co-Offenders,marihuana export/ cocaine import,G142,G142
1396,376,Co-Offenders,Same Cell,NONE,NONE
1405,1415,Legitimate,partners,G150,G150
1410,176,Legitimate,Associate,G147,NONE
1410,176,Co-Offenders,attempted to launder proceeds,G147,NONE
1410,812,Legitimate,Associate,G147,NONE
1410,812,Co-Offenders,attempted to launder proceeds,G147,NONE
1410,1401,Co-Offenders,Same Cell,G147,G147
1410,1523,Co-Offenders,laundering drug proceeds,G147,G147
1420,808,Co-Offenders,"marihuana production, money laundering",G153,G153
1420,1409,Co-Offenders,"marihuana production, money laundering",G153,G153
1420,1413,Co-Offenders,"marihuana production, money laundering",G153,G153
1420,1423,Co-Offenders,"marihuana production, money laundering",G153,G153
1420,1945,Co-Offenders,"marihuana production, money laundering",G153,G153
1425,1785,Formal Criminal Organization,Assualt,G179,NONE
1425,97,Co-Offenders,Suspects of Assualt,G179,G179
1432,1220,Legitimate,associate,NONE,NONE
1432,563,Legitimate,associate,NONE,"G62, G66"
1432,563,Co-Offenders,same cell,NONE,"G62, G66"
1434,963,Legitimate,associate,G66,NONE
1434,963,Co-Offenders,btb members of a gang,G66,NONE
1434,727,Co-Offenders,bt pay a “tax” ,G66,"G23, G39, G41, G66, G89"
1434,1312,Co-Offenders,bt pay a “tax” ,G66,"G23, G41, G66, G89"
1438,936,Legitimate,former business partner,G52,NONE
1449,1854,Formal Criminal Organization,subject of shots fired,G93,NONE
1449,136,Legitimate,associate,G93,G93
1449,31,Co-Offenders,Same Cell,G93,G93
1449,39,Co-Offenders,Same Cell,G93,G93
1449,136,Co-Offenders,Same Cell,G93,G93
1449,287,Co-Offenders,Same Cell,G93,G93
1449,319,Co-Offenders,Same Cell,G93,G93
1449,321,Co-Offenders,Same Cell,G93,G93
1449,323,Co-Offenders,Same Cell ,G93,G93
1449,374,Co-Offenders,btb drug supplier,G93,G93
1449,583,Co-Offenders,Same Cell,G93,G93
1449,632,Co-Offenders,Same Cell,G93,G93
1449,644,Co-Offenders,Same Cell,G93,G93
1449,989,Co-Offenders,Same Cell,G93,G93
1449,1209,Co-Offenders,Same Cell,G93,G93
1449,1627,Co-Offenders,Same Cell,G93,G93
1449,1652,Co-Offenders,btb drug supplier,G93,G93
1449,1825,Co-Offenders,Same Cell,G93,G93
1449,1863,Co-Offenders,Same Cell,G93,G93
1449,39,Legitimate,linked to rental vehicle,G93,G93
1449,1652,Legitimate,linked to rental vehicle,G93,G93
1452,29,Co-Offenders,Same Cell,G92,G92
1452,46,Co-Offenders,Same Cell,G92,G92
1452,444,Co-Offenders,Same Cell,G92,G92
1452,467,Co-Offenders,Same Cell,G92,G92
1456,463,Co-Offenders,firearms supplied,G56,NONE
1456,492,Co-Offenders,firearms supplied,G56,NONE
1466,311,Legitimate,Associate,"G59, G94",NONE
1466,1063,Legitimate,Associate,"G59, G94",NONE
1466,1063,Co-Offenders,targets,"G59, G94",NONE
1466,1188,Legitimate,Associate,"G59, G94",NONE
1466,1624,Legitimate,Associate,"G59, G94",NONE
1466,1624,Co-Offenders,bt take large “lay-off” bets,"G59, G94",NONE
1466,1647,Legitimate,Associate,"G59, G94",NONE
1466,2126,Legitimate,Associate,"G59, G94",NONE
1466,481,Co-Offenders,involved in bookmaking,"G59, G94","G59, G94"
1466,984,Co-Offenders,involved in bookmaking,"G59, G94","G59, G94"
1467,185,Legitimate,associate,"G38, G90",NONE
1467,185,Co-Offenders,btb the source of drugs,"G38, G90",NONE
1467,232,Legitimate,associate,"G38, G90",NONE
1467,618,Legitimate,associate,"G38, G90",NONE
1467,618,Co-Offenders,btb exporting marihuana.,"G38, G90",NONE
1467,889,Legitimate,associate,"G38, G90",NONE
1467,1042,Co-Offenders,drug,"G38, G90",NONE
1467,1225,Legitimate,associate,"G38, G90",NONE
1467,1225,Co-Offenders,bt import drugs & stolen property,"G38, G90",NONE
1467,1320,Legitimate,associate,"G38, G90",NONE
1467,1867,Co-Offenders,btb trafficking marihuana. & cocaine,"G38, G90",NONE
1467,248,Co-Offenders,associate,"G38, G90",G1
1467,248,Formal Criminal Organization,,"G38, G90",G1
1467,524,Legitimate,associate,"G38, G90",G2
1467,525,Legitimate,associate,"G38, G90",G2
1467,524,Formal Criminal Organization,,"G38, G90",G2
1467,525,Formal Criminal Organization,,"G38, G90",G2
1467,1746,Legitimate,associate,"G38, G90","G23, G30, G43"
1467,1746,Co-Offenders,btb trafficking marihuana & cocaine,"G38, G90","G23, G30, G43"
1467,1746,Formal Criminal Organization,,"G38, G90","G23, G30, G43"
1467,1210,Legitimate,associate,"G38, G90",G38
1467,75,Legitimate,associate,"G38, G90","G47, G82"
1467,75,Co-Offenders,btb money laundering,"G38, G90","G47, G82"
1467,1574,Legitimate,Associate,"G38, G90","G49, G99"
1467,233,Legitimate,associate,"G38, G90",G9
1467,233,Co-Offenders,cocaine network,"G38, G90",G9
1467,233,Formal Criminal Organization,,"G38, G90",G9
1467,446,Legitimate,associate/ partner,"G38, G90","G9, G38"
1467,1723,Legitimate,partner,"G38, G90","G9, G38"
1467,446,Co-Offenders,drug trafficking & conspiracy charges,"G38, G90","G9, G38"
1467,1723,Co-Offenders,drug trafficking & conspiracy charges,"G38, G90","G9, G38"
1467,210,Legitimate,associate,"G38, G90",G90
1467,1088,Co-Offenders,drug trafficking & conspiracy charges,"G38, G90",G90
1470,586,Legitimate,,G123,NONE
1470,162,Co-Offenders,cocaine supplier,G123,G10
1470,420,Co-Offenders,associate,G123,G10
1470,601,Co-Offenders,associate,G123,G10
1470,731,Co-Offenders,drug trafficking,G123,G10
1470,1347,Co-Offenders,same cell,G123,G10
1470,731,Formal Criminal Organization,,G123,G10
1470,1194,Co-Offenders,same cell,G123,"G10, G26, G90"
1470,1194,Formal Criminal Organization,,G123,"G10, G26, G90"
1470,727,Co-Offenders,deal re drug terrority,G123,"G23, G39, G41, G66, G89"
1470,727,Formal Criminal Organization,,G123,"G23, G39, G41, G66, G89"
1470,50,Co-Offenders,btb supplying marihuana,G123,"G8, G9, G10, G24"
1470,50,Formal Criminal Organization,Ch2,G123,"G8, G9, G10, G24"
1474,1472,Co-Offenders,btb dealing cocaine,G1,NONE
1474,1806,Legitimate,boyfriend/ girlfriend,G1,NONE
1474,249,Co-Offenders,assault conspiracy,G1,G1
1474,249,Formal Criminal Organization,Ch1 Hangaround,G1,G1
1476,1338,Legitimate,Associate,NONE,NONE
1482,82,Legitimate,associate,G40,"G23, G40, G43"
1482,82,Co-Offenders,btb drug supplier,G40,"G23, G40, G43"
1482,81,Legitimate,associate,G40,"G23, G40, G43, G111"
1482,81,Co-Offenders,btb drug supplier,G40,"G23, G40, G43, G111"
1482,1546,Co-Offenders,drug supplier,G40,"G30, G39, G40, G115, G116"
1482,1546,Formal Criminal Organization,,G40,"G30, G39, G40, G115, G116"
1482,283,Legitimate,associate,G40,G40
1482,284,Legitimate,associate,G40,G40
1482,1204,Legitimate,associate,G40,G40
1482,1349,Legitimate,past associate,G40,G40
1482,2067,Legitimate,past associate,G40,G40
1482,1349,Co-Offenders,‘conspiracy to extort’,G40,G40
1482,452,Co-Offenders,same cell,G40,G40
1482,1500,Co-Offenders,same cell,G40,G40
1482,1811,Co-Offenders,same cell,G40,G40
1482,1868,Legitimate,former owner/ operater,G40,G40
1482,1583,Legitimate,past associate,G40,"G40, G120"
1482,1898,Legitimate,past associate,G40,"G40, G90"
1482,1898,Co-Offenders,‘conspiracy to extort’,G40,"G40, G90"
1484,1943,Legitimate,close associate,G137,G137
1484,1943,Co-Offenders,narcotics,G137,G137
1486,465,Legitimate,Borrowed Money,G169,NONE
1486,1642,Legitimate,Discussed mining venture,G169,NONE
1486,1485,Co-Offenders,Stock fraud,G169,G169
1486,1487,Co-Offenders,Stock fraud,G169,G169
1486,1636,Co-Offenders,Stock fraud,G169,G169
1486,1636,Legitimate,director/ officer,G169,G169
1487,1485,Co-Offenders,Stock fraud,G169,G169
1488,212,Legitimate,purchased 1536's shares in Totem Ford Leasing,G116,G116
1490,222,Co-Offenders,supplied 1538 with cocaine,NONE,G50
1490,222,Formal Criminal Organization,,NONE,G50
1502,1391,Co-Offenders,"marihuana, money laundering",G50,G50
1509,1587,Legitimate,Associate,NONE,NONE
1512,1313,Co-Offenders,same cell,"G23, G41","G23, G41"
1512,1312,Co-Offenders,btb trafficking drugs,"G23, G41","G23, G41, G66, G89"
1512,1311,Legitimate,partner,"G23, G41","G23, G41, G69"
1512,382,Co-Offenders,btb trafficking drugs,"G23, G41",G41
1512,1924,Co-Offenders,btb trafficking drugs,"G23, G41",G41
1512,1510,Co-Offenders,Drugs,"G23, G41",G41
1512,431,Legitimate,partner,"G23, G41",G41
1512,728,Legitimate,partner,"G23, G41",G41
1512,768,Legitimate,partner,"G23, G41",G41
1512,811,Legitimate,partner,"G23, G41",G41
1512,1332,Legitimate,partner,"G23, G41",G41
1512,1510,Legitimate,same address,"G23, G41",G41
1519,880,Legitimate,sales rep/ director,"G29, G67",NONE
1519,1280,Legitimate,sales rep/ director,"G29, G67",NONE
1526,835,Legitimate,former business co-directors,"G95, G100",G23
1526,588,Legitimate,btb living at the 1576 business,"G95, G100",G95
1528,54,Co-Offenders,btb smuggling  weapons & drugs,G70,G70
1528,112,Co-Offenders,btb smuggling  weapons & drugs,G70,G70
1528,396,Co-Offenders,btb smuggling  weapons & drugs,G70,G70
1528,1915,Co-Offenders,btb smuggling  weapons & drugs,G70,G70
1528,54,Formal Criminal Organization,,G70,G70
1528,112,Formal Criminal Organization,,G70,G70
1528,396,Formal Criminal Organization,,G70,G70
1528,1915,Formal Criminal Organization,,G70,G70
1530,140,Co-Offenders,associate,G20,NONE
1530,918,Co-Offenders,"marihuana, cocaine",G20,NONE
1530,1653,Co-Offenders,btb working together,G20,G20
1530,188,Co-Offenders,same cell,G20,G20
1530,557,Co-Offenders,same cell,G20,G20
1530,1913,Co-Offenders,same cell,G20,G20
1535,621,Legitimate,founder/ shareholder,G28,G27
1535,1231,Legitimate,Director,G28,G28
1535,224,Legitimate,Director,G28,G28
1535,189,Legitimate,former links to business,G28,G28
1536,476,Co-Offenders,btb cocaine importing partners,G27,"G16, G27, G38, G58"
1536,476,Legitimate,owner,G27,"G16, G27, G38, G58"
1536,402,Co-Offenders,btb selling large quantities of stolen merchandise,G27,G27
1536,677,Legitimate,owner,G27,G27
1541,1896,Legitimate,phones were in contact,G96,G13
1541,2058,Legitimate,partner/ associate,G96,G96
1546,741,Legitimate,boyfriend/ girlfriend,"G30, G39, G40, G115, G116",NONE
1546,1447,Formal Criminal Organization,,"G30, G39, G40, G115, G116",NONE
1546,774,Co-Offenders,"cocaine,  marihuana, Ecstasy, & extortion","G30, G39, G40, G115, G116","G23, G30, G39"
1546,203,Co-Offenders,marihuana exportation,"G30, G39, G40, G115, G116",G30
1546,386,Co-Offenders,marihuana/ cocaine,"G30, G39, G40, G115, G116",G30
1546,223,Legitimate,gemstone supplier,"G30, G39, G40, G115, G116",G30
1546,2110,Legitimate,previously very close,"G30, G39, G40, G115, G116","G30, G39"
1546,1762,Co-Offenders,"cocaine,  marihuana, Ecstasy, & extortion","G30, G39, G40, G115, G116","G30, G39"
1546,2110,Co-Offenders,"cocaine,  marihuana, Ecstasy, & extortion","G30, G39, G40, G115, G116","G30, G39"
1546,2110,Formal Criminal Organization,a temporary falling out,"G30, G39, G40, G115, G116","G30, G39"
1546,1646,Legitimate,associate,"G30, G39, G40, G115, G116",G32
1546,1646,Co-Offenders,enforcer,"G30, G39, G40, G115, G116",G32
1546,1646,Formal Criminal Organization,,"G30, G39, G40, G115, G116",G32
1549,95,Co-Offenders,distributed meth,"G4, G5, G6, G8","G4, G5, G6, G7"
1549,1615,Co-Offenders,meth producers,"G4, G5, G6, G8","G4, G5, G6, G7"
1552,75,Co-Offenders,btb laundering money,NONE,"G47, G82"
1554,1678,Co-Offenders,bt supply heroin for personal use,G78,G102
1554,139,Co-Offenders,lower level cocaine dealer,G78,G78
1554,1847,Co-Offenders,lower level cocaine dealer,G78,G78
1554,1848,Co-Offenders,lower level cocaine dealer,G78,G78
1558,1762,Co-Offenders,financial arrangements,NONE,"G30, G39"
1558,2110,Co-Offenders,financial arrangements,NONE,"G30, G39"
1558,1568,Co-Offenders,financial arrangements,NONE,G39
1559,219,Co-Offenders,btb engaged in pump-and-dump schemes,NONE,NONE
1559,296,Co-Offenders,btb engaged in pump-and-dump schemes,NONE,NONE
1559,1669,Co-Offenders,btb engaged in pump-and-dump schemes,NONE,NONE
1560,1917,Co-Offenders,"cocaine, meth, & extortions",G5,"G3, G5"
1560,1917,Formal Criminal Organization,,G5,"G3, G5"
1560,95,Co-Offenders,drug rip,G5,"G4, G5, G6, G7"
1560,1615,Co-Offenders,meth producers,G5,"G4, G5, G6, G7"
1560,407,Co-Offenders,"cocaine, meth, & extortions",G5,G5
1560,1561,Co-Offenders,"cocaine, meth, & extortions",G5,G5
1560,407,Formal Criminal Organization,Ch1,G5,G5
1562,57,Co-Offenders,Same Cell,G97,G97
1562,126,Co-Offenders,Same Cell,G97,G97
1562,243,Co-Offenders,Same Cell,G97,G97
1562,408,Co-Offenders,Same Cell,G97,G97
1562,571,Co-Offenders,Same Cell,G97,G97
1562,813,Co-Offenders,Same Cell,G97,G97
1562,838,Co-Offenders,Same Cell,G97,G97
1562,1101,Co-Offenders,Same Cell,G97,G97
1562,1243,Co-Offenders,Same Cell,G97,G97
1562,1248,Co-Offenders,Same Cell,G97,G97
1562,1257,Co-Offenders,Same Cell,G97,G97
1562,1288,Co-Offenders,Same Cell,G97,G97
1562,1475,Co-Offenders,Same Cell,G97,G97
1562,1608,Co-Offenders,Same Cell,G97,G97
1562,1740,Co-Offenders,Same Cell,G97,G97
1568,55,Legitimate,associate,G39,G39
1571,276,Co-Offenders,supplies cocaine,G62,G62
1572,476,Legitimate,associate,G98,"G16, G27, G38, G58"
1572,476,Co-Offenders,former cocaine supplier,G98,"G16, G27, G38, G58"
1572,672,Legitimate,associate,G98,G183
1572,672,Co-Offenders,cocaine distributor,G98,G183
1572,191,Co-Offenders,cocaine distributor,G98,G98
1572,415,Co-Offenders,cocaine distributor,G98,G98
1572,459,Co-Offenders,cocaine distributor,G98,G98
1572,613,Co-Offenders,cocaine distributor,G98,G98
1572,614,Co-Offenders,cocaine distributor,G98,G98
1572,631,Co-Offenders,cocaine distributor,G98,G98
1572,780,Co-Offenders,cocaine distributor,G98,G98
1572,842,Co-Offenders,cocaine distributor,G98,G98
1572,975,Co-Offenders,cocaine distributor,G98,G98
1572,976,Co-Offenders,cocaine distributor,G98,G98
1572,1125,Co-Offenders,cocaine distributor,G98,G98
1572,1309,Co-Offenders,cocaine distributor,G98,G98
1572,1322,Co-Offenders,btb new cocaine supplier,G98,G98
1572,1437,Co-Offenders,cocaine distributor,G98,G98
1572,1658,Co-Offenders,cocaine distributor,G98,G98
1574,616,Legitimate,Associate,"G49, G99",NONE
1574,980,Legitimate,Associate,"G49, G99",NONE
1574,1032,Legitimate,Associate,"G49, G99",NONE
1574,1573,Legitimate,Associate,"G49, G99",NONE
1574,533,Co-Offenders,Same Cell,"G49, G99","G18, G99"
1574,1020,Legitimate,Associate,"G49, G99","G19, G21, G22"
1574,1772,Legitimate,Associate,"G49, G99",G21
1574,1244,Legitimate,Associate,"G49, G99",G42
1574,1795,Legitimate,Associate,"G49, G99",G49
1574,1707,Legitimate,Associate,"G49, G99",G51
1574,1781,Legitimate,Associate,"G49, G99",G51
1574,1783,Co-Offenders,bt launder funds,"G49, G99",G51
1574,978,Co-Offenders,Same Cell,"G49, G99","G51, G99"
1574,405,Legitimate,Associate,"G49, G99",G83
1574,1133,Legitimate,Associate,"G49, G99",G83
1574,76,Legitimate,Associate,"G49, G99",G99
1574,1138,Legitimate,,"G49, G99",G99
1574,1139,Legitimate,,"G49, G99",G99
1574,1189,Legitimate,Associate,"G49, G99",G99
1574,1524,Legitimate,associate,"G49, G99",G99
1574,267,Co-Offenders,Same Cell,"G49, G99",G99
1574,300,Co-Offenders,Same Cell,"G49, G99",G99
1574,391,Co-Offenders,laundering  monies thru' mortgages & property,"G49, G99",G99
1574,413,Co-Offenders,Same Cell,"G49, G99",G99
1574,504,Co-Offenders,Same Cell,"G49, G99",G99
1574,587,Co-Offenders,Same Cell,"G49, G99",G99
1574,593,Co-Offenders,Same Cell,"G49, G99",G99
1574,639,Co-Offenders,Same Cell,"G49, G99",G99
1574,665,Co-Offenders,Same Cell,"G49, G99",G99
1574,789,Co-Offenders,Same Cell,"G49, G99",G99
1574,798,Co-Offenders,Same Cell,"G49, G99",G99
1574,802,Co-Offenders,Same Cell,"G49, G99",G99
1574,912,Co-Offenders,Same Cell,"G49, G99",G99
1574,946,Co-Offenders,Same Cell,"G49, G99",G99
1574,1064,Co-Offenders,Same Cell,"G49, G99",G99
1574,1259,Co-Offenders,Same Cell,"G49, G99",G99
1574,1269,Co-Offenders,Same Cell,"G49, G99",G99
1574,1520,Co-Offenders,Same Cell,"G49, G99",G99
1574,1524,Co-Offenders,btb criminal relationship,"G49, G99",G99
